system:index,NDBI,NDVI,.geo
951,0.06873094065212292,0.15406976744186046,"{""type"":""Point"",""coordinates"":[77.41200011412141,23.29337146652745]}"
952,-0.14949720670391062,0.4364702597039933,"{""type"":""Point"",""coordinates"":[77.45955058431791,23.313130650190594]}"
953,-0.2549550658623661,0.7138533960995292,"{""type"":""Point"",""coordinates"":[77.46758514388205,23.229901636471777]}"
954,-0.16945323090826933,0.5322676139727649,"{""type"":""Point"",""coordinates"":[77.44095714966797,23.337451801722708]}"
955,-0.038656358304452146,0.4239766081871345,"{""type"":""Point"",""coordinates"":[77.45463642512186,23.3367484937243]}"
956,-0.15214533285526474,0.4860490211191614,"{""type"":""Point"",""coordinates"":[77.44282272767452,23.18904536061964]}"
957,-0.2710983298307709,0.730722891566265,"{""type"":""Point"",""coordinates"":[77.45718809054354,23.23936159788839]}"
958,0.00914262494920764,0.43356848912404466,"{""type"":""Point"",""coordinates"":[77.46492895108118,23.26694372812394]}"
959,0.12990630539377057,0.08169368802140721,"{""type"":""Point"",""coordinates"":[77.40114220854097,23.27337688616465]}"
960,0.08247062928928696,0.08500687757909216,"{""type"":""Point"",""coordinates"":[77.43044314610816,23.270568495192208]}"
961,0.11822994434640967,0.18432087511394712,"{""type"":""Point"",""coordinates"":[77.40362353486782,23.267421473370163]}"
962,0.004769152714358194,0.3441140194600521,"{""type"":""Point"",""coordinates"":[77.38614246061638,23.22293626609579]}"
963,0.0676007866273353,0.10744525547445255,"{""type"":""Point"",""coordinates"":[77.46598420151057,23.263608778936117]}"
964,-0.09664429530201342,0.37929093978615647,"{""type"":""Point"",""coordinates"":[77.45562924755228,23.324968706921652]}"
965,-0.13705335291238374,0.595467032967033,"{""type"":""Point"",""coordinates"":[77.34419235573988,23.32221335219787]}"
966,0.12062256809338522,0.12515558014105932,"{""type"":""Point"",""coordinates"":[77.44018528228925,23.205754103334527]}"
967,0.036898839137645106,0.20738045738045738,"{""type"":""Point"",""coordinates"":[77.35223964074618,23.300086102254216]}"
968,0.05037593984962406,0.1683626271970398,"{""type"":""Point"",""coordinates"":[77.39717213128739,23.284107585686144]}"
969,-0.017796522991461783,0.1664701721292148,"{""type"":""Point"",""coordinates"":[77.50238774724245,23.238709915385783]}"
970,-0.06759790471439261,0.4242928452579035,"{""type"":""Point"",""coordinates"":[77.4254651523004,23.23214475731513]}"
971,0.05340821495430019,0.22729868646487722,"{""type"":""Point"",""coordinates"":[77.4686768249488,23.21813332722629]}"
972,-0.11957327011409098,0.38973698730917783,"{""type"":""Point"",""coordinates"":[77.41441379128916,23.21860793210263]}"
973,-0.04042604696199467,0.3837733419188667,"{""type"":""Point"",""coordinates"":[77.47663880607404,23.32437435851]}"
974,0.045769144898414826,0.2762018512988952,"{""type"":""Point"",""coordinates"":[77.45543718106126,23.326565290324634]}"
975,0.05551969012265978,0.27577937649880097,"{""type"":""Point"",""coordinates"":[77.45566003309834,23.1958140882297]}"
976,-0.030385136442810143,0.48839809896561365,"{""type"":""Point"",""coordinates"":[77.34238827801786,23.315705956390268]}"
977,-0.13098002786809104,0.6833736605599724,"{""type"":""Point"",""coordinates"":[77.35515342343753,23.299284296463387]}"
978,-0.21837125239209015,0.5345474022495983,"{""type"":""Point"",""coordinates"":[77.42582318560287,23.31345525482807]}"
979,-0.5043536503683858,0.4810418727332674,"{""type"":""Point"",""coordinates"":[77.35066646646568,23.227995408773246]}"
980,-0.04622403649897947,0.47770052569102933,"{""type"":""Point"",""coordinates"":[77.46928053399103,23.214972087498555]}"
981,-0.24550513698630136,0.5999450096233159,"{""type"":""Point"",""coordinates"":[77.4342592108969,23.283801644349158]}"
982,0.04091717730776833,0.4389086595492289,"{""type"":""Point"",""coordinates"":[77.36337786486125,23.318135654294185]}"
983,-0.03248001618941617,0.14202574146614438,"{""type"":""Point"",""coordinates"":[77.4603015246238,23.187588187304407]}"
984,0.01177879816330605,0.3658940397350993,"{""type"":""Point"",""coordinates"":[77.4470392466967,23.291031519942575]}"
985,0.032225063938618924,0.033879781420765025,"{""type"":""Point"",""coordinates"":[77.45867123655432,23.26968343587114]}"
986,-0.0671973776633107,0.3755847291383733,"{""type"":""Point"",""coordinates"":[77.32051609030171,23.269909712970954]}"
987,-0.14003849855630413,0.5686144678033438,"{""type"":""Point"",""coordinates"":[77.45135650396959,23.18080310480799]}"
988,-0.20175054704595186,0.659214501510574,"{""type"":""Point"",""coordinates"":[77.40708791424922,23.305837286923936]}"
989,0.1678587196467991,0.36579710144927535,"{""type"":""Point"",""coordinates"":[77.33569875557698,23.2812834867688]}"
990,-0.04400694846554719,0.4458700882117081,"{""type"":""Point"",""coordinates"":[77.40249426801074,23.23518142607996]}"
991,-0.46178142766898295,0.19032921810699588,"{""type"":""Point"",""coordinates"":[77.34382772313992,23.260110946264735]}"
992,0.03536231884057971,0.17320799059929495,"{""type"":""Point"",""coordinates"":[77.39300501683515,23.293373671058692]}"
993,0.04882943143812709,0.25396825396825395,"{""type"":""Point"",""coordinates"":[77.33129647209194,23.295712423138845]}"
994,0.009176587301587302,0.5315315315315315,"{""type"":""Point"",""coordinates"":[77.45256866831095,23.247560054296535]}"
995,-0.04384042086804033,0.5966471081307628,"{""type"":""Point"",""coordinates"":[77.42218901151104,23.269480484053204]}"
996,0.00611335612889856,0.1470939966515188,"{""type"":""Point"",""coordinates"":[77.36725119907001,23.275277854891304]}"
997,-0.012606750711671411,0.3457640859343332,"{""type"":""Point"",""coordinates"":[77.33577090351763,23.205112708388537]}"
998,-0.14383561643835616,-0.2916224814422057,"{""type"":""Point"",""coordinates"":[77.38929101047339,23.19796424318902]}"
999,0.1467522052927025,-0.030965391621129327,"{""type"":""Point"",""coordinates"":[77.37938672507465,23.211354056814354]}"
